DIM_Establecimientos[establecimiento_id],DIM_Establecimientos[establecimiento_nombre],DIM_Establecimientos[Dependencia],DIM_Establecimientos[Municipio],DIM_Establecimientos[Egresos 22_24],DIM_Establecimientos[Egresos Anual 22_24],DIM_Establecimientos[Estadia Media 22_24],DIM_Establecimientos[Mortalidad 22_24],DIM_Establecimientos[Camas 22_24],DIM_Establecimientos[Ocupacion 22_24],DIM_Establecimientos[Giro 22_24],DIM_Establecimientos[Segmento],DIM_Establecimientos[Mediana LOS Dep],DIM_Establecimientos[Mediana Mort Dep],DIM_Establecimientos[LOS Ratio],DIM_Establecimientos[Mort Ratio],DIM_Establecimientos[Clasificacion Capacidad],DIM_Establecimientos[Desempeno Internacion] 
43400901,Unid. Sanit. Gral. San Martín,Municipal,Lanús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
5601201,Unid. Sanit. Grumbein,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05601201,Unid. Sanit. Grumbein,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
52500048,Unid. Sanit. Gándara,Municipal,Marcos Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11900082,Unid. Sanit. Gómez,Municipal,Brandsen,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
19600045,Unid. Sanit. H. Irigoyen,Municipal,Coronel Pringles,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
52500099,Unid. Sanit. Héroes de Malvinas,Municipal,Marcos Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000171,Unid. Sanit. Indanbur,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
6300166,Unid. Sanit. Independencia,Municipal,Balcarce,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
06300166,Unid. Sanit. Independencia,Municipal,Balcarce,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
19600037,Unid. Sanit. Indio Rico,Municipal,Coronel Pringles,76,"25,333333333333332","7,684210526315789","0,039473684210526314",5,"0,27825120414968507","5,066666666666666",Agudos,"3,107649896623019","0,025671042729325196","2,4726757459603057","1,5376735813475053",Normal,Dentro de banda
49000603,Unid. Sanit. Ing-Budge,Municipal,Lomas de Zamora,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
43400081,Unid. Sanit. Intermedia Ctro. Piloto Va. Jardín,Provincial,Lanús,1923,641,"5,5751430057202285","0,0249609984399376",22,"0,4076475477971737","29,136363636363637",Agudos,"5,54963563866355","0,04447215295095595","1,00459622373746","0,5612725443597183",Normal,Dentro de banda
43400031,Unid. Sanit. Intermedia Ctro. Piloto Va. Jardín,Municipal,Lanús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
43400341,Unid. Sanit. Intermedia Valentín Alsina,Municipal,Lanús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
43400359,Unid. Sanit. Intermedia Valentín Alsina,Provincial,Lanús,5372,"1790,6666666666667","1,2795979151154133","0,06720029784065525",14,"0,6392045454545454","127,9047619047619",Agudos,"5,54963563866355","0,04447215295095595","0,23057332020153365","1,5110646411646402",Normal,Dentro de banda
71400038,Unid. Sanit. Inés Indart,Municipal,Salto,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18900088,Unid. Sanit. Irene,Municipal,Coronel Dorrego,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
03500997,Unid. Sanit. Islas Malvinas,Municipal,Avellaneda,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
3500997,Unid. Sanit. Islas Malvinas,Municipal,Avellaneda,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41001498,Unid. Sanit. Ituzaingó Sur,Municipal,Ituzaingó,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60200045,Unid. Sanit. J. A. Pradere,Municipal,Patagones,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
60200100,Unid. Sanit. J. B. Casas,Municipal,Patagones,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
30100062,Unid. Sanit. J. J. Lombardi,Municipal,General Belgrano,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000066,Unid. Sanit. J. M.Cortéz,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000571,Unid. Sanit. Jardines l,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
30100054,Unid. Sanit. Jesús Crucificado,Municipal,General Belgrano,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
10500200,Unid. Sanit. José A. Bucca,Municipal,Bolívar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
28700028,Unid. Sanit. José Fernández,Municipal,General Alvear,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000449,Unid. Sanit. José de San Martín,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
10500137,Unid. Sanit. Juan Nuñez Díaz,Municipal,Bolívar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
38500086,Unid. Sanit. Juan XXIII,Municipal,General Viamonte,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000350,Unid. Sanit. Juramento,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11900091,Unid. Sanit. Jéppener,Municipal,Brandsen,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
5600891,Unid. Sanit. Km.5,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05600891,Unid. Sanit. Km.5,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
46200067,Unid. Sanit. L. N. Alem,Municipal,Leandro N. Alem,425,"141,66666666666666","2,3623529411764705","0,042352941176470586",8,"0,20296803652968037","17,708333333333332",Agudos,"3,107649896623019","0,025671042729325196","0,760173449314082","1,6498333013987352",Subutilizado,Dentro de banda
29400087,Unid. Sanit. La Angelita,Municipal,General Arenales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
32900058,Unid. Sanit. La Choza,Municipal,General Las Heras,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
32200081,Unid. Sanit. La Colina,Municipal,General La Madrid,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49001448,Unid. Sanit. La Cortada,Municipal,Lomas de Zamora,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11900121,Unid. Sanit. La Dolly,Municipal,Brandsen,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58100033,Unid. Sanit. La Dulce,Municipal,Necochea,345,115,"24,092753623188404","0,10144927536231885","21,666666666666668","0,46056610112548296","5,3076923076923075",Agudos,"3,107649896623019","0,025671042729325196","7,752724542545545","3,9518953878109806",Normal,Peor desempeno
56000490,Unid. Sanit. La Esperanza,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05600166,Unid. Sanit. La Falda,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
5600166,Unid. Sanit. La Falda,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65800784,Unid. Sanit. La Florida,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
71400208,Unid. Sanit. La Invencible,Municipal,Salto,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
14000040,Unid. Sanit. La Loma,Municipal,Capitán Sarmiento,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801594,Unid. Sanit. La Loma,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63800324,Unid. Sanit. La Lomita,Municipal,Pilar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63800065,Unid. Sanit. La Lonja,Municipal,Pilar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
14000023,Unid. Sanit. La Luisa,Municipal,Capitán Sarmiento,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11900198,Unid. Sanit. La Parada,Municipal,Brandsen,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65800709,Unid. Sanit. La Paz,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35700751,Unid. Sanit. La Peregrina,Municipal,General Pueyrredón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000058,Unid. Sanit. La Perlita,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11900104,Unid. Sanit. La Posada,Municipal,Brandsen,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
12600376,Unid. Sanit. La Posta,Municipal,Campana,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65800776,Unid. Sanit. La Primavera,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000406,Unid. Sanit. La Reja Centro,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000279,Unid. Sanit. La Reja Grande,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65800296,Unid. Sanit. La Ribera,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49001146,Unid. Sanit. La Salud como Derecho,Municipal,Lomas de Zamora,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801489,Unid. Sanit. La Vera,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000473,Unid. Sanit. La Victoria,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65500747,Unid. Sanit. La Viruta,Municipal,Punta Indio,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
43400898,Unid. Sanit. Lanús Oeste,Municipal,Lanús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35701005,Unid. Sanit. Las Américas,Municipal,General Pueyrredón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
66500245,Unid. Sanit. Las Bahamas,Municipal,Ramallo,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49001006,Unid. Sanit. Las Casuarinas,Municipal,Lomas de Zamora,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000414,Unid. Sanit. Las Catonas,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000228,Unid. Sanit. Las Flores,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35700947,Unid. Sanit. Las Heras,Provincial,General Pueyrredón,0,,,,,,,Sin internacion,"5,54963563866355","0,04447215295095595",,,Excluido (no agudo),Dentro de banda
35700939,Unid. Sanit. Las Heras,Municipal,General Pueyrredón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11900112,Unid. Sanit. Las Mandarinas,Municipal,Brandsen,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
32200056,Unid. Sanit. Las Martinetas,Municipal,General La Madrid,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42000047,Unid. Sanit. Las Toninas,Municipal,La Costa,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
46900191,Unid. Sanit. Las Toscas,Municipal,Lincoln,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
5601448,Unid. Sanit. Latino,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05601448,Unid. Sanit. Latino,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49000093,Unid. Sanit. Lavallol,Municipal,Lomas de Zamora,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
5601090,Unid. Sanit. Loma Paraguaya,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05601090,Unid. Sanit. Loma Paraguaya,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
34300015,Unid. Sanit. Loma Verde,Municipal,General Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000261,Unid. Sanit. Lomas de Casasco,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
21000195,Unid. Sanit. Los Angeles,Municipal,Chacabuco,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63800219,Unid. Sanit. Los Cachorros,Municipal,Pilar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53900520,Unid. Sanit. Los Cardales,Municipal,Merlo,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
43401053,Unid. Sanit. Los Ceibos,Municipal,Lanús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65800750,Unid. Sanit. Los Eucaliptus,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000520,Unid. Sanit. Los Paraisos,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11900180,Unid. Sanit. Los Pinos,Municipal,Brandsen,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
9800208,Unid. Sanit. Los Talas,Municipal,Berisso,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
09800208,Unid. Sanit. Los Talas,Municipal,Berisso,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42000128,Unid. Sanit. Lucila del Mar,Municipal,La Costa,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49000701,Unid. Sanit. Luis Agote,Municipal,Lomas de Zamora,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05601022,Unid. Sanit. Luján,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
5601022,Unid. Sanit. Luján,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
32200064,Unid. Sanit. Líbano,Municipal,General La Madrid,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63800201,Unid. Sanit. M. Alberti,Municipal,Pilar,58,29,"36,86206896551724",0,9,"0,5162112932604735","3,2222222222222223",Estadia prolongada,"3,107649896623019","0,025671042729325196","11,861718723712745",0,Excluido (no agudo),Dentro de banda
5600379,Unid. Sanit. M. Moreno,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05600379,Unid. Sanit. M. Moreno,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63800383,Unid. Sanit. M. T. Reggio,Municipal,Pilar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
46900093,Unid. Sanit. M. de Hoz,Municipal,Lincoln,123,41,"9,308943089430894","0,032520325203252036",9,"0,7510742786985881","4,555555555555555",Agudos,"3,107649896623019","0,025671042729325196","2,9954928640921286","1,2668096713540427",Normal,Dentro de banda
21000080,Unid. Sanit. Madre Teresa de Calcuta,Municipal,Chacabuco,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63800367,Unid. Sanit. Manzone,Municipal,Pilar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51800111,Unid. Sanit. Mar de Cobo,Municipal,Mar Chiquita,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
28000026,Unid. Sanit. Mar del Sur,Municipal,General Alvarado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42000039,Unid. Sanit. Mar del Tuyú,Municipal,La Costa,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18900118,Unid. Sanit. Marisol,Municipal,Coronel Dorrego,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000431,Unid. Sanit. Martín Fierro,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
6300140,Unid. Sanit. Martín Güemes,Municipal,Balcarce,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
06300140,Unid. Sanit. Martín Güemes,Municipal,Balcarce,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63800235,Unid. Sanit. María Auxiliadora,Municipal,Pilar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
20300012,Unid. Sanit. María E. C. A. de Cook,Municipal,Coronel Suárez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
46900247,Unid. Sanit. Mat. Infantil,Municipal,Lincoln,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
21000268,Unid. Sanit. Matadero,Municipal,Chacabuco,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
14700114,Unid. Sanit. Mauricio Hirsch,Municipal,Carlos Casares,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49001405,Unid. Sanit. Medicina Preventiva,Municipal,Lomas de Zamora,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
53900295,Unid. Sanit. Merlo Gómez,Municipal,Merlo,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05601065,Unid. Sanit. Miramar,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
5601065,Unid. Sanit. Miramar,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
67200016,Unid. Sanit. Miranda,Municipal,Rauch,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
43400316,Unid. Sanit. Miranda Norgreen,Municipal,Lanús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
14700131,Unid. Sanit. Moctezuma,Municipal,Carlos Casares,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
43400979,Unid. Sanit. Monte Chingolo,Municipal,Lanús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63800251,Unid. Sanit. Monterrey,Municipal,Pilar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801390,Unid. Sanit. Monteverde,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
22400049,Unid. Sanit. Moquehuá,Municipal,Chivilcoy,647,"215,66666666666666","14,562596599690881","0,03709428129829984","22,333333333333332","0,6517523933149441","9,656716417910447",Agudos,"3,107649896623019","0,025671042729325196","4,68604800544475","1,444985374743869",Normal,Peor desempeno
58800060,Unid. Sanit. Morea,Municipal,9 de Julio,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58800108,Unid. Sanit. Morea,Provincial,9 de Julio,6512,"2170,6666666666665","4,186732186732187","0,03470515970515971",67,"0,3679972798367902","32,398009950248756",Agudos,"5,54963563866355","0,04447215295095595","0,7544156876829532","0,7803795724356472",Subutilizado,Dentro de banda
41300241,Unid. Sanit. Morse,Municipal,Junín,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
09100915,Unid. Sanit. Movil N` 37,Municipal,Berazategui,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
9100915,Unid. Sanit. Movil N` 37,Municipal,Berazategui,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
9100923,Unid. Sanit. Movil N` 38,Municipal,Berazategui,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
09100923,Unid. Sanit. Movil N` 38,Municipal,Berazategui,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
00700073,Unid. Sanit. Murature,Municipal,Adolfo Alsina,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
700073,Unid. Sanit. Murature,Municipal,Adolfo Alsina,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63800413,Unid. Sanit. Móvil,Municipal,Pilar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49001103,Unid. Sanit. Móvil Nº 3,Municipal,Lomas de Zamora,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
6300115,Unid. Sanit. Napaleofú,Municipal,Balcarce,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
06300115,Unid. Sanit. Napaleofú,Municipal,Balcarce,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05600131,Unid. Sanit. Napostá,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
5600131,Unid. Sanit. Napostá,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05600174,Unid. Sanit. Noroeste,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
5600174,Unid. Sanit. Noroeste,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58800183,Unid. Sanit. Norumbega,Municipal,9 de Julio,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
9100753,Unid. Sanit. Nro. 31,Municipal,Berazategui,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
09100753,Unid. Sanit. Nro. 31,Municipal,Berazategui,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
43401223,Unid. Sanit. Nro. 48 Villa Pora,Municipal,Lanús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26000646,Unid. Sanit. Nro.16,Municipal,Esteban Echeverría,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63800189,Unid. Sanit. Ntra. Sra. de Fátima,Municipal,Pilar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
5601103,Unid. Sanit. Nueva Belgrano,Municipal,Bahía Blanca,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
05601103,Unid. Sanit. Nueva Belgrano,Municipal,Bahía Blanca,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
