GBA_Rendimientos[anio],GBA_Rendimientos[dependencia],GBA_Rendimientos[establecimiento_id],GBA_Rendimientos[region_sanitaria],GBA_Rendimientos[municipio_id],GBA_Rendimientos[municipio_nombre],GBA_Rendimientos[establecimiento_nombre],GBA_Rendimientos[consultas_odontologicas],GBA_Rendimientos[consultas_medicas],GBA_Rendimientos[consultas_paramedicas],GBA_Rendimientos[interconsultas],GBA_Rendimientos[egresos],GBA_Rendimientos[dias_camas_disponible],GBA_Rendimientos[promedio_camas_disponibles],GBA_Rendimientos[pacientes_dias],GBA_Rendimientos[porcentaje_ocupacion],GBA_Rendimientos[giro_de_camas],GBA_Rendimientos[dias_estadia],GBA_Rendimientos[promedio_dias_estadia],GBA_Rendimientos[defunciones],GBA_Rendimientos[tasa_mortalidad_hospitalaria],GBA_Rendimientos[columna_extra],GBA_Rendimientos[Fecha] 
2020,Municipal,72800021,IV,060728,San Andrés de Giles,Sala de Pros. Aux. de Solís,0,784,5,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,72800048,IV,060728,San Andrés de Giles,Sala de Pros. Aux. de Azcuénaga,0,667,7,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,72800111,IV,060728,San Andrés de Giles,Sala de Pros. Aux. Monte de Novi,0,3432,141,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,73500056,IV,060735,San Antonio de Areco,Ctro. de Atenc. Primaria Dr. Tyrrell,0,9760,743,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,73500081,IV,060735,San Antonio de Areco,Ctro. de Atenc. Primaria Dr. Dominguez,0,8069,1418,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,73500112,IV,060735,San Antonio de Areco,Centro Integrador Comunitario San Antonio de Areco,0,12818,2074,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,76300350,IV,060763,San Nicolás,Ctro. de Atenc. Primaria S. San. Ntra. Sra. de Guadalupe,0,1636,200,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,76300422,IV,060763,San Nicolás,Ctro. de Atenc. 24 horas M. Ramírez,0,5991,49,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,76300431,IV,060763,San Nicolás,Ctro. de Atenc. 24 horas E. Barbarito,0,29596,2550,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,76300457,IV,060763,San Nicolás,Ctro. de Atenc. Primaria S. San. Asonia,0,489,21,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,76300503,IV,060763,San Nicolás,Ctro. de Atenc. Primaria S. San. O. Fussi,0,88,14,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,76300619,IV,060763,San Nicolás,Ctro. de Atenc. Primaria S. San. 7 de Septiembre,0,2696,23,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,79100327,VIII,060791,Tandil,Ctro. de Salud Bo. Metalúrgico,0,2029,369,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,79100751,VIII,060791,Tandil,Centro de Salud Comunitaria María Auxiliadora,0,3276,403,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,79800086,IX,060798,Tapalqué,Hogar de día para adultos mayores,0,357,2066,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,79800108,IX,060798,Tapalqué,CAPS San Cayetano,0,7632,364,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,82600268,II,060826,Trenque Lauquen,Centro de Salud Angela Lacoppola,0,3752,2082,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,83300225,I,060833,Tres Arroyos,Unid. Sanit. Barrio Municipal,0,2360,1964,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,83300241,I,060833,Tres Arroyos,Unid. Sanit. 25 de Mayo,0,4652,1654,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,83300250,I,060833,Tres Arroyos,Unid. Sanit. Sta. Teresita,0,4032,2221,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,83300268,I,060833,Tres Arroyos,Unid. Sanit. Ruta 3 Sur,0,3409,1272,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,83300276,I,060833,Tres Arroyos,Unid. Sanit. se Colegiales,0,3862,2188,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,83300284,I,060833,Tres Arroyos,Unid. Sanit. Villa Italia,0,4420,2386,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,83300306,I,060833,Tres Arroyos,Unid. Sanit. Bo.Fonavi Terminal,0,3293,1592,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,83300349,I,060833,Tres Arroyos,C.A.P.S. Benito Machado,0,4544,1689,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,84700049,II,060847,Tres Lomas,Sala de Pros. Aux. Dr. Rubén V. Paló,0,8260,125,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,85400197,X,060854,25 de Mayo,Dispensario Bo. Verón,0,2758,1056,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,85400201,X,060854,25 de Mayo,Dispensario Bo. San Pedro,0,4253,1025,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,85400286,X,060854,25 de Mayo,Dispensario Munic.  Villa Obrera,0,2106,903,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,86800075,VIII,060868,Villa Gesell,Ctro. de Salud Centro,0,12216,5140,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,86800083,VIII,060868,Villa Gesell,Ctro. de Salud Zona Norte,0,15007,5950,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,86800091,VIII,060868,Villa Gesell,Ctro. de Salud Sur,0,12563,5534,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,86800105,VIII,060868,Villa Gesell,Ctro. de Salud Mar Azul,0,21348,6581,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,00700120,I,060007,Adolfo Alsina,Unid. Sanit. Villa Goldberg,0,5049,1255,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,01400081,I,060014,Adolfo Gonzales Chaves,Ctro. de Salud Munic. N° 1,0,2536,715,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,01400103,I,060014,Adolfo Gonzales Chaves,Centro Municipal de Salud Nº 2  Carlos A. Gonzalez,0,1242,86,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2020,Municipal,01400104,I,060014,Adolfo Gonzales Chaves,Centro de Salud Nº 3 Dr. Ramón Carrillo,0,91,33,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2020 00:00:00
2019,Municipal,00700120,I,060007,Adolfo Alsina,Unid. Sanit. Villa Goldberg,0,4936,1174,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,01400081,I,060014,Adolfo Gonzales Chaves,Ctro. de Salud Munic. N° 1,0,3040,100,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,01400103,I,060014,Adolfo Gonzales Chaves,Centro Municipal de Salud Nº 2  Carlos A. Gonzalez,0,680,274,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,01400104,I,060014,Adolfo Gonzales Chaves,Centro de Salud Nº 3 Dr. Ramón Carrillo,0,131,24,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,04200059,VIII,060042,Ayacucho,Sala Perif. Atenc. Primaria Eva Perón,0,3012,841,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,04900280,IX,060049,Azul,Unid. Sanit. N° 7,0,45964,38897,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,04900336,IX,060049,Azul,Ctro. Perif. N° 10 16 de Julio,0,1640,910,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,04900361,IX,060049,Azul,Unid. Sanit. N° 11 Madre Teresa de Calcuta,0,6772,378,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05600166,I,060056,Bahía Blanca,Unid. Sanit. La Falda,0,761,1381,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05600280,I,060056,Bahía Blanca,Unid. Sanit. Villa Mitre,0,8541,2318,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05600301,I,060056,Bahía Blanca,Unid. Sanit. Villa Delfina,0,2815,2949,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05600409,I,060056,Bahía Blanca,Unid. Sanit. Rivadavia,0,2907,2063,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05600531,I,060056,Bahía Blanca,Unid. Sanit. Pampa Central,0,3671,2440,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05600778,I,060056,Bahía Blanca,Unid. Sanit. Patagonia,0,2754,2651,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05600794,I,060056,Bahía Blanca,Unid. Sanit. Sanchez Elías,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05600808,I,060056,Bahía Blanca,Unid. Sanit. Floresta,0,2958,2511,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05600816,I,060056,Bahía Blanca,Unid. Sanit. Aldea Romana,0,2833,2223,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05600841,I,060056,Bahía Blanca,Unid. Sanit. Villa Bordeau,0,6570,2609,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05601022,I,060056,Bahía Blanca,Unid. Sanit. Luján,0,5351,2007,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05601090,I,060056,Bahía Blanca,Unid. Sanit. Loma Paraguaya,0,3439,2110,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05601103,I,060056,Bahía Blanca,Unid. Sanit. Nueva Belgrano,0,3034,2176,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05601197,I,060056,Bahía Blanca,Unid. Sanit. Villa Esperanza,0,5536,3235,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05601235,I,060056,Bahía Blanca,Unid. Sanit. Villa Gloria,0,1342,1147,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05601413,I,060056,Bahía Blanca,Unid. Sanit. Villa Muñiz,0,1734,246,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,05601448,I,060056,Bahía Blanca,Unid. Sanit. Latino,0,4402,1247,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,06300034,VIII,060063,Balcarce,Unid. Sanit. San Agustín,0,9049,521,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,06300140,VIII,060063,Balcarce,Unid. Sanit. Martín Güemes,0,24764,1216,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,06300182,VIII,060063,Balcarce,Unid. Sanit. Bo. Oeste,0,18525,1186,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,06300328,VIII,060063,Balcarce,CAPS Veteranos de Malvinas,0,2087,530,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,07000042,IV,060070,Baradero,C.A.P.S. Carmelo Di Gregorio,0,4481,32,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,07000166,IV,060070,Baradero,C.A.P.S. José P. Astigueta,0,6153,524,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,08400052,IX,060084,Benito Juárez,Sala Dr. Ramón Carrillo,0,7727,467,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,08400095,IX,060084,Benito Juárez,Sala Don J. Báez,0,6780,524,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,08400117,IX,060084,Benito Juárez,Sala Dra. Cecilia Grierson,0,4874,335,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,08400193,IX,060084,Benito Juárez,CAPS DR. VICTOR ESTEBAN RIGANTI,0,6761,5471,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,09800259,XI,060098,Berisso,Unid. Sanit. Escuela Nº 18,0,9075,1144,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,11200196,X,060112,Bragado,Sala de Pros. Aux. 25 de Mayo,0,3823,776,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,11200242,X,060112,Bragado,Sala de Pros. Aux. Entre Ríos Norte,0,5133,739,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,11900121,XI,060119,Brandsen,Unid. Sanit. La Dolly,0,6174,7231,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,11900180,XI,060119,Brandsen,Unid. Sanit. Los Pinos,0,4840,7765,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,14000058,IV,060140,Capitán Sarmiento,Unid. Sanit. Dr. J. Espinel Bavio,0,9435,2995,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,14000066,IV,060140,Capitán Sarmiento,Unid. Sanit. San Cayetano,0,3128,476,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,15400076,II,060154,Carlos Tejedor,Ctro. Comunitario Polivalente Munic.,0,1843,235,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,16100041,IV,060161,Carmen de Areco,C.A.P.S. Gowin,0,1048,5,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,16100068,IV,060161,Carmen de Areco,C.A.P.S. Bo. Marín,0,1509,144,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,16100092,IV,060161,Carmen de Areco,C.A.P.S. Barrio Altos del Canal,0,2002,216,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,16100106,IV,060161,Carmen de Areco,CAPS José Escobedo,0,1623,645,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,17500116,IV,060175,Colón,Unid. Sanit. Barracas,0,2879,72,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,17500141,IV,060175,Colón,Unid. Sanit. Rivadavia,0,3683,132,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,18900126,I,060189,Coronel Dorrego,Unid. Sanit. Dr. Juan C. Conti,0,1808,697,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,20300080,I,060203,Coronel Suárez,Unid. Sanit. Pueblo Sta. Trinidad,0,3962,301,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,21000233,III,060210,Chacabuco,Unid. Sanit. Santa Clara de Asís,0,3155,1885,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,21000250,III,060210,Chacabuco,Unid. Sanit. Dr. Osvaldo Buey,0,4480,3461,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,21800081,XI,060218,Chascomús,Ctro. Perif. de Atenc. Primaria Bo. Jardín,0,1469,671,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,21800090,XI,060218,Chascomús,Unid. Sanit. Gallo Blanco B. F. Moreno,0,1443,875,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,21800103,XI,060218,Chascomús,Unid. Sanit. Bo. El Porteño,0,2173,484,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,21800120,XI,060218,Chascomús,Unid. Sanit. Roque Carranza,0,1349,449,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,21800138,XI,060218,Chascomús,Unid. Sanit. Bo. Iporá,0,1798,858,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400057,X,060224,Chivilcoy,Dispensario R. Biaus,0,3019,123,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400154,X,060224,Chivilcoy,Dispensario Mariano Moreno,0,13934,785,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400162,X,060224,Chivilcoy,Dispensario Gorostiaga,0,532,188,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400197,X,060224,Chivilcoy,Dispensario Benítez,0,238,74,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400219,X,060224,Chivilcoy,Dispensario Bo. El Pito,0,4249,8446,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400251,X,060224,Chivilcoy,Dispensario Bo. Rigone,0,879,582,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400260,X,060224,Chivilcoy,Dispensario José Ingenieros,0,2915,136,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400278,X,060224,Chivilcoy,Dispensario Bo. San José,0,15125,2890,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400294,X,060224,Chivilcoy,Dispensario Emilio Ayarza,0,240,86,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400326,X,060224,Chivilcoy,Dispensario Nueva Aurora,0,18472,936,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400341,X,060224,Chivilcoy,Dispensario Palemón Huergo,0,268,149,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,22400400,X,060224,Chivilcoy,CAPS San Donato,0,13601,2282,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,23800075,XI,060238,Dolores,Sala de Atenc. Primaria N° 1,0,34376,782,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,23800083,XI,060238,Dolores,Sala de Atenc. Primaria N° 2 Dr. César Uliana,0,34843,580,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,23800091,XI,060238,Dolores,Sala de Atenc. Primaria N° 3,0,30341,2755,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,28000123,VIII,060280,General Alvarado,C.A.P.S. Bo. Parque Bristol,0,1321,86,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,28000131,VIII,060280,General Alvarado,C.A.P.S. Bo. Belgrano,0,3708,689,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,28000140,VIII,060280,General Alvarado,C.A.P.S. Bo. Oeste,0,5722,882,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,29400010,III,060294,General Arenales,Unid. Sanit. Arribeños,0,15173,1984,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,30100089,XI,060301,General Belgrano,Unid. Sanit. Ricardo Callegari,0,8485,971,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,31500102,VIII,060315,General Juan Madariaga,C.A.P.S. Bo. Belgrano,0,72943,26636,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,31500111,VIII,060315,General Juan Madariaga,C.A.P.S. Bo. Norte,0,63323,19051,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,31500129,VIII,060315,General Juan Madariaga,C.A.P.S. Bo. San Martín,0,61527,19897,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,31500189,VIII,060315,General Juan Madariaga,Centro Integrador Comunitario (C.I.C.) Arturo Jauretche,0,31008,17105,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,32200056,IX,060322,General La Madrid,Unid. Sanit. Las Martinetas,0,4569,79,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,32200072,IX,060322,General La Madrid,Unid. Sanit. Villa Florida,0,3107,275,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,32200099,IX,060322,General La Madrid,Unid. Sanit. Bo. Fonavi,0,6278,175,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,32200102,IX,060322,General La Madrid,Unid. Sanit. Pontaut,0,1333,120,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,32200111,IX,060322,General La Madrid,Unid. de Atenc. Primaria Bo Autogestión Constructiva,0,9106,358,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,32200129,IX,060322,General La Madrid,Sala de Atención Prim. Barrio Chino,0,7485,180,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,34300066,XI,060343,General Paz,Sala Barrio Nuevo,0,1593,85,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,35700513,VIII,060357,General Pueyrredón,Unid. de Salud Mental Jara,0,3144,9783,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,35700734,VIII,060357,General Pueyrredón,Unid. Sanit. Faro Norte,0,8797,1760,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,35700904,VIII,060357,General Pueyrredón,Hogar Francisco Scarpatti,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,35700912,VIII,060357,General Pueyrredón,Casa de Admis. y Evaluac. R. T. Gayone,0,0,1580,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,35701315,VIII,060357,General Pueyrredón,Programa Casa de los Amigos,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,35701323,VIII,060357,General Pueyrredón,División de Superv. Ctro. Recr. Asist.,0,0,1166,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,35701498,VIII,060357,General Pueyrredón,Unid. Sanit. Aeroparque,0,6133,471,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,39900045,I,060399,Guaminí,Unid. Sanit. Garré,0,9350,1955,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,40600055,II,060406,Hipólito Yrigoyen,Sala de Pros. Aux. Eva Perón,0,9617,2129,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300012,III,060413,Junín,Unid. Sanit. Agustina,0,10770,1083,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300021,III,060413,Junín,Unid. Sanit. Fortín Tiburcio,0,12028,2105,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300080,III,060413,Junín,Unid. Sanit. Safocarda,0,11451,406,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300128,III,060413,Junín,Unid. Sanit. A.  Roca,0,12028,4057,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300241,III,060413,Junín,Unid. Sanit. Morse,0,13133,2963,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300250,III,060413,Junín,Unid. Sanit. N° 3 Prado Español,0,19117,4846,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300268,III,060413,Junín,Unid. Sanit. N° 2 Loreto,0,19599,2119,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300276,III,060413,Junín,Unid. Sanit. N° 1 del Carmen,0,17682,3370,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300284,III,060413,Junín,Unid. Sanit. N° 5 San Jorge,0,18652,4182,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300292,III,060413,Junín,Unid. Sanit. N° 4 Emilio Mitre,0,20599,5110,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300497,III,060413,Junín,Unid. Sanit. Nº 6 Bo. Norte,0,17088,4254,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300519,III,060413,Junín,Unid. Sanit. N° 8 Va. del Parque,0,10742,5077,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300527,III,060413,Junín,Unid. Sanit. N° 7 Eusebio Marsilla,0,14718,2394,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300535,III,060413,Junín,Unid. Sanit. Nº 10 Bo. Ferroviario,0,15961,5175,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300551,III,060413,Junín,Unid. Sanit. Nº 9 Los Almendros,0,11334,4879,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,41300594,III,060413,Junín,Unid. Sanit. Balneario Municipal,0,14781,3339,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,42000110,VIII,060420,La Costa,Unid. Sanit. Aguas Verdes,0,834,529,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
2019,Municipal,42000136,VIII,060420,La Costa,C.A.P.S. Costa Azul,0,2645,923,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2019 00:00:00
