anio,dependencia,establecimiento_id,region_sanitaria,municipio_id,municipio_nombre,establecimiento_nombre,consultas_odontologicas,consultas_medicas,consultas_paramedicas,interconsultas,egresos,dias_camas_disponible,promedio_camas_disponibles,pacientes_dias,porcentaje_ocupacion,dias_estadia,promedio_dias_estadia,defunciones,giro_de_camas,tasa_mortalidad_hospitalaria
2024,Municipal,48300051,X,6483,Lobos,Sala de Pros. Aux. Empalme Lobos,,18.653,,,,,,,,,,,,
2024,Municipal,48300069,X,6483,Lobos,Sala de Pros. Aux. Zapiola,,13.476,,,,,,,,,,,,
2024,Municipal,48300077,X,6483,Lobos,Sala de Pros. Aux. Laguna de Lobos,1.647,13.868,,,,,,,,,,,,
2024,Municipal,48300093,X,6483,Lobos,Sala de Pros. Aux. Salvador María,1.616,16.054,,,,,,,,,,,,
2024,Municipal,48300123,X,6483,Lobos,Sala de Pros. Aux. Las Chacras J. Amado,,11.868,,,,,,,,,,,,
2024,Municipal,48300131,X,6483,Lobos,Sala de Primeros Auxilios Elvira,,12.704,,,,,,,,,,,,
2024,Municipal,48300175,X,6483,Lobos,CAPS Las Tosquitas,,11.917,,,,,,,,,,,,
2024,Municipal,48300176,X,6483,Lobos,CAPS Celeste y Blanco,,2.622,,,,,,,,,,,,
2024,Municipal,53200013,X,6532,Mercedes,C.A.P.S. Luis Agote,,3.916,420,,,,,,,,,,,
2024,Municipal,53200072,X,6532,Mercedes,C.A.P.S. Tomás Jofré,,607,,,,,,,,,,,,
2024,Municipal,53200081,X,6532,Mercedes,C.A.P.S. Los Blandengues,,4.384,599,,,,,,,,,,,
2024,Municipal,53200102,X,6532,Mercedes,C.A.P.S. San José,0,3.46,136,,,,,,,,,,,
2024,Municipal,53200129,X,6532,Mercedes,C.A.P.S. Martín Güemes,989,7.455,1.305,,,,,,,,,,,
2024,Municipal,53200137,X,6532,Mercedes,C.A.P.S. San Martín,,229,145,,,,,,,,,,,
2024,Municipal,53200153,X,6532,Mercedes,C.A.P.S. H. Irigoyen,,1.146,662,,,,,,,,,,,
2024,Municipal,53200161,X,6532,Mercedes,C.A.P.S. San Francisco,,2.78,250,,,,,,,,,,,
2024,Municipal,53200188,X,6532,Mercedes,C.A.P.S. Trocha,,2.334,480,,,,,,,,,,,
2024,Municipal,53200196,X,6532,Mercedes,C.A.P.S. Peñaloza,,0,0,,,,,,,,,,,
2024,Municipal,53200200,X,6532,Mercedes,C.A.P.S. F. Quiroga,,0,0,,,,,,,,,,,
2024,Municipal,53200234,X,6532,Mercedes,C.A.P.S. José Hernández,,193,2.342,,,,,,,,,,,
2024,Municipal,53200242,X,6532,Mercedes,C.A.P.S. Lomas del Pacífico,,2.87,356,,,,,,,,,,,
2024,Municipal,53200251,X,6532,Mercedes,CAPS Los Duraznos,,2.559,501,,,,,,,,,,,
2024,Municipal,53200269,X,6532,Mercedes,Centro Integrador Comunitario (CIC),3.87,6.107,2.663,,,,,,,,,,,
2024,Municipal,53200277,X,6532,Mercedes,CAPS Goldney,,381,,,,,,,,,,,,
2024,Municipal,53200366,X,6532,Mercedes,C.A.P.S. Los Robles,,1.146,240,,,,,,,,,,,
2024,Municipal,53200374,X,6532,Mercedes,CAPS San Antonio,,1.563,311,,,,,,,,,,,
2024,Municipal,53200391,X,6532,Mercedes,C.A.P.S. Altamira,233,1.471,88,,,,,,,,,,,
2024,Municipal,53200404,X,6532,Mercedes,Hogar Geriátrico Clotilde,,8.167,1.222,,17,8.784,24,7.584,"86,3","0,7",4.546,"267,4",3,"17,6"
2024,Municipal,53200412,X,6532,Mercedes,Centro de Atención Primaria de la Salud Barrio Marchetti,,1.009,521,,,,,,,,,,,
2024,Municipal,53200436,X,6532,Mercedes,C.A.P.S. Adultos Mayores,,,837,,,,,,,,,,,
2024,Municipal,53200437,X,6532,Mercedes,Hogar Municipal Ulises D'Andrea,,,,,10,8.052,22,5.853,"72,7","0,5",3.973,"397,3",0,"0,0"
2024,Municipal,57400017,X,6574,Navarro,Sala de Pros. Aux. Las Marianas,,4.435,,,,,,,,,,,,
2024,Municipal,57400025,X,6574,Navarro,Unid. Sanit. Villa Moll,1.173,4.07,,,,,,,,,,,,
2024,Municipal,57400033,X,6574,Navarro,Hosp. Munic. San Antonio de Padua,3.918,139.27,24.756,,4.105,13.908,38,8.569,"61,6","107,7",8.845,"2,2",108,"2,6"
2024,Municipal,57400050,X,6574,Navarro,Sala de Pros. Aux. J.J. Almeyra,,3.989,,,,,,,,,,,,
2024,Municipal,57400068,X,6574,Navarro,Sala de Pros. Aux. P. Pietranera,3.874,,,,,,,,,,,,,
2024,Municipal,57400076,X,6574,Navarro,Hogar de Ancianos Inm. Corazón de María,,,1.886,,24,14.64,40,12.668,"86,5","0,6",12.49,"520,4",3,"12,5"
2024,Municipal,57400084,X,6574,Navarro,Centro de Atención Primaria de la Salud Sol de Mayo,,1.036,,,,,,,,,,,,
2024,Municipal,57400092,X,6574,Navarro,Sala de Pros. Aux. El Porvenir,,,,,,,,,,,,,,
2024,Municipal,57400106,X,6574,Navarro,Centro de Atención Primaria de la Salud La Blanqueada,,623,,,,,,,,,,,,
2024,Municipal,57400114,X,6574,Navarro,Centro de Atención Primaria de la Salud La Laguna,,889,,,,,,,,,,,,
2024,Municipal,57400122,X,6574,Navarro,Centro de Atención Primaria de la Salud Barrio 05 Nuestra Señora del Carmen,,5.153,,,,,,,,,,,,
2024,Municipal,57400131,X,6574,Navarro,Centro de Atención Primaria de la Salud Barrio Marín,,4.754,,,,,,,,,,,,
2024,Municipal,57400157,X,6574,Navarro,Centro de Atención Primaria de la Salud Ramón Carrillo,,7.458,,,,,,,,,,,,
2024,Municipal,69300018,X,6693,Roque Pérez,Hosp. Munic.Dr. R. Carrillo,130.8,156.817,8.697,,1.58,18.422,50,5.388,"29,2","31,3",4.988,"3,2",68,"4,3"
2024,Municipal,69300051,X,6693,Roque Pérez,Unid. Sanit. Dr. C. Bozano,9.05,4.111,1.299,,,,,,,,,,,
2024,Municipal,69300069,X,6693,Roque Pérez,Sala de Pros. Aux. Dr. J. Alvarez Ceballos ,6.85,3.672,,,,,,,,,,,,
2024,Municipal,69300077,X,6693,Roque Pérez,Hogar de Ancianos San Juan Bautista,,,,,51,18.3,50,17.025,"93,0","1,0",35.316,"692,5",12,"23,5"
2024,Municipal,70700011,X,6707,Saladillo,Unid. Sanit. del Carril,477,3.525,1.12,,3,1.588,4,3,"0,2","0,7",3,"1,0",0,"0,0"
2024,Municipal,70700062,X,6707,Saladillo,C.A.P.S. Polvaredas,207,1.015,237,,,,,,,,,,,
2024,Municipal,70700089,X,6707,Saladillo,C.A.P.S. Cazón,92,789,167,,,,,,,,,,,
2024,Municipal,70700097,X,6707,Saladillo,C.A.P.S. Alvarez de Toledo,124,530,318,,,,,,,,,,,
2024,Municipal,70700101,X,6707,Saladillo,C.A.P.S. Saavedra,240,1.667,1.637,,,,,,,,,,,
2024,Municipal,70700127,X,6707,Saladillo,C.A.P.S. Saladillo Norte,177,938,343,,,,,,,,,,,
2024,Municipal,70700135,X,6707,Saladillo,C.A.P.S. San Roque,399,1.845,2.168,,,,,,,,,,,
2024,Municipal,70700151,X,6707,Saladillo,C.A.P.S. 31 de Julio,149,838,828,,,,,,,,,,,
2024,Municipal,70700160,X,6707,Saladillo,C.A.P.S. Asencio Ibarbia,437,2.73,2.659,,,,,,,,,,,
2024,Municipal,70700186,X,6707,Saladillo,C.A.P.S. Hilario Armendariz,377,1.718,1.594,,,,,,,,,,,
2024,Municipal,70700283,X,6707,Saladillo,C.A.P.S Móvil Dra. Mabel Santiago,187,620,,,,,,,,,,,,
2024,Municipal,78400025,X,6784,Suipacha,Hosp. Munic. Esteban Iribarne,4.555,213.228,15.479,,2.19,17.598,48,5.633,"32,0","45,4",5.42,"2,5",54,"2,5"
2024,Municipal,78400050,X,6784,Suipacha,Unid. Sanit. de Gral. Rivas,755,2.488,1.273,,,,,,,,,,,
2024,Municipal,78400068,X,6784,Suipacha,Sala de Pros. Aux. Las 14 Provincias,,0,,,,,,,,,,,,
2024,Municipal,78400076,X,6784,Suipacha,Sala de Pros. Aux. Suipacha Chico,,332,,,,,,,,,,,,
2024,Municipal,78400084,X,6784,Suipacha,Sala de Pros. Aux. Costa Brava,,323,,,,,,,,,,,,
2024,Municipal,78400092,X,6784,Suipacha,Sala de Pros. Aux. Ramón Báez,,,,,,,,,,,,,,
2024,Municipal,78400106,X,6784,Suipacha,Asociación Hogar de Ancianos de Suipacha,,,,,5,13.176,36,10.924,"82,9","0,1",1.748,"349,6",1,"20,0"
2024,Municipal,85400014,X,6854,25 de Mayo,UPA 16,5.132,16.276,5.588,,,,,,,,,,,
2024,Municipal,85400022,X,6854,25 de Mayo,UPA 16,7.03,19.569,,7.698,87,7.32,20,7.185,"98,2","4,3",5.441,"62,5",0,"0,0"
2024,Municipal,85400031,X,6854,25 de Mayo,UPA 16,5.461,11.626,6.268,,,,,,,,,,,
2024,Municipal,85400073,X,6854,25 de Mayo,UPA 16,11.967,97.166,25.78,20.88,1.354,9.15,25,4.201,"45,9","54,0",5.378,"4,0",22,"1,6"
2024,Municipal,85400081,X,6854,25 de Mayo,UPA 16,6.026,13.755,6.6,14.979,,,,,,,,,,
2024,Municipal,85400090,X,6854,25 de Mayo,UPA 16,5.771,17.654,3.569,,,,,,,,,,,
2024,Municipal,85400120,X,6854,25 de Mayo,UPA 16,46.76,302.573,62.413,372.435,4.753,21.228,58,15.454,"72,8","81,7",15.832,"3,3",103,"2,2"
2024,Municipal,85400162,X,6854,25 de Mayo,UPA 16,6.172,17.265,3.659,,,,,,,,,,,
2024,Municipal,85400197,X,6854,25 de Mayo,UPA 16,,15.681,9.048,,,,,,,,,,,
2024,Municipal,85400201,X,6854,25 de Mayo,UPA 16,,16.746,12.156,,,,,,,,,,,
2024,Municipal,85400260,X,6854,25 de Mayo,UPA 16,4.557,8.012,2.877,,,,,,,,,,,
2024,Municipal,85400286,X,6854,25 de Mayo,UPA 16,,15.288,9.065,,,,,,,,,,,
2024,Municipal,85400308,X,6854,25 de Mayo,UPA 16,,17.741,8.349,,,,,,,,,,,
2024,Municipal,85400380,X,6855,26 de Mayo,UPA 16,,2.687,3.207,,,,,,,,,,,
2024,Municipal,9800011,XI,6098,Berisso,Unid. Sanit. Nº 16,5.222,2.979,1.969,,,,,,,,,,,
2024,Municipal,9800020,XI,6098,Berisso,Unid. Sanit. Nº 35,1.945,8.038,1.532,,,,,,,,,,,
2024,Municipal,9800038,XI,6098,Berisso,Unid. Sanit. Nº 19,1.05,3.704,1.479,,,,,,,,,,,
2024,Municipal,9800046,XI,6098,Berisso,Unid. Sanit. Nº 41 ,1.669,3.318,2.563,,,,,,,,,,,
2024,Municipal,9800160,XI,6098,Berisso,Unid. Sanit. Nº 42 ,4.245,7.724,1.645,,,,,,,,,,,
2024,Municipal,9800178,XI,6098,Berisso,Unid. Sanit. Nº 43 ,2.187,5.119,5.228,,,,,,,,,,,
2024,Municipal,9800194,XI,6098,Berisso,Dispensario Tetamanti,718,5.207,1.702,,,,,,,,,,,
2024,Municipal,9800208,XI,6098,Berisso,Unid. Sanit. Los Talas,283,327,399,,,,,,,,,,,
2024,Municipal,9800216,XI,6098,Berisso,Unid. Sanit. Nº 44 ,1.687,6.029,2.051,,,,,,,,,,,
2024,Municipal,9800259,XI,6098,Berisso,Unid. Sanit. Escuela Nº 18,,2.658,890,,,,,,,,,,,
2024,Municipal,9800275,XI,6098,Berisso,Unid. Sanit. Nº 17,1.318,5.913,1.395,,,,,,,,,,,
2024,Municipal,13400015,XI,6134,Cañuelas,Ente Descentralizado Hospital Dr. Angel Marzetti,1.985,66.064,15.808,,2.795,19.398,53,7.79,"40,2","52,6",7.724,"2,8",71,"2,5"
2024,Municipal,13400058,XI,6134,Cañuelas,Unid. Sanit. Sag. C. de Jesús Máximo Paz,683,13.766,611,,,,,,,,,,,
2024,Municipal,13400066,XI,6134,Cañuelas,Unid. Sanit. Uribelarrea,133,1.507,,,,,,,,,,,,
2024,Municipal,13400091,XI,6134,Cañuelas,Unid. Sanit. A. Pettion,166,2.3,,,,,,,,,,,,
2024,Municipal,13400104,XI,6134,Cañuelas,Unid. Sanit. Eva Perón Los Pozos,0,3.378,,,,,,,,,,,,
2024,Municipal,13400112,XI,6134,Cañuelas,Unid. Sanit. Santa Rosa,311,6.868,,,,,,,,,,,,
2024,Municipal,13400121,XI,6134,Cañuelas,Unid. Sanit. Vte. Casares,299,976,,,,,,,,,,,,
2024,Municipal,13400147,XI,6134,Cañuelas,Unid. Sanit. P. T. Gandia Gdor. Udaondo,0,2.178,,,,,,,,,,,,
2024,Municipal,13400155,XI,6134,Cañuelas,Dirección de Reconocimientos Médicos,,1.294,,,,,,,,,,,,
2024,Municipal,13400163,XI,6134,Cañuelas,Equipo Móvil de Salud,,0,,,,,,,,,,,,
2024,Municipal,16800019,XI,6168,Castelli,Hosp. Local Dr.Ramón Carrillo,7.917,126.329,10.294,,1.646,20.496,56,4.56,"22,1","29,3",4.347,"2,6",76,"4,6"
2024,Municipal,16800027,XI,6168,Castelli,Unid. Sanit. Cerro de La Gloria,,1.195,,,,,,,,,,,,
2024,Municipal,16800035,XI,6168,Castelli,Unid. Sanit. Dr. Atilio Villa Ctro. Guerrero,,1.054,,,,,,,,,,,,
2024,Municipal,16800043,XI,6168,Castelli,Hogar de Ancianos Genoveva Liforena de Aldáz,,,,,36,11.346,31,11.144,"98,2","1,2",15.648,"434,7",2,"5,6"
2024,Municipal,21800014,XI,6218,Chascomús,Hosp. San Vicente de Paul,3.074,176.262,20.036,,2.915,23.112,63,12.475,"54,0","46,0",18.565,"6,4",201,"6,9"
2024,Municipal,21800081,XI,6218,Chascomús,Ctro. Perif. de Atenc. Primaria Bo. Jardín,,1.256,332,,,,,,,,,,,
2024,Municipal,21800090,XI,6218,Chascomús,Unid. Sanit. Gallo Blanco B. F. Moreno,1.005,2.061,2.093,,,,,,,,,,,
2024,Municipal,21800103,XI,6218,Chascomús,Unid. Sanit. Bo. El Porteño,,1.08,551,,,,,,,,,,,
2024,Municipal,21800111,XI,6218,Chascomús,Hogar de Ancianos Elena Helbert de Estefanell,,4.36,7.24,,51,32.94,90,20.225,"61,4","0,6",27.091,"531,2",3,"5,9"
2024,Municipal,21800120,XI,6218,Chascomús,Unid. Sanit. Roque Carranza,,1.571,1.054,,,,,,,,,,,
2024,Municipal,21800138,XI,6218,Chascomús,Unid. Sanit. Bo. Iporá,,1.495,370,,,,,,,,,,,
2024,Municipal,21800189,XI,6218,Chascomús,CIC Dr. Horacio Quintín Bo. 30 de Mayo,966,3.137,5.867,,,,,,,,,,,
2024,Municipal,11900015,XI,6119,Brandsen,Unid. Sanit. Altamirano,1.014,3.344,1.07,,,,,,,,,,,
2024,Municipal,11900031,XI,6119,Brandsen,Hosp. Munic. Dr. Francisco Caram,1.42,37.291,8.22,,2.358,10.012,27,8.531,"85,2","86,0",8.991,"3,8",56,"2,4"
2024,Municipal,11900040,XI,6119,Brandsen,Unid. Sanit. Oliden,1.071,2.122,,,,,,,,,,,,
2024,Municipal,11900082,XI,6119,Brandsen,Unid. Sanit. Gómez,1.118,3.576,3.555,,,,,,,,,,,
2024,Municipal,11900091,XI,6119,Brandsen,Unid. Sanit. Jéppener,1.315,3.929,3.973,,,,,,,,,,,
2024,Municipal,11900104,XI,6119,Brandsen,Unid. Sanit. La Posada,1.049,2.349,,,,,,,,,,,,
2024,Municipal,11900112,XI,6119,Brandsen,Unid. Sanit. Las Mandarinas,1.63,8.985,5.592,,,,,,,,,,,
2024,Municipal,11900121,XI,6119,Brandsen,Unid. Sanit. La Dolly,,3.436,4.656,,,,,,,,,,,
2024,Municipal,11900139,XI,6119,Brandsen,Centro de Atención Primaria de la Salud Las Acacias,1.09,3.347,3.159,,,,,,,,,,,
2024,Municipal,11900147,XI,6119,Brandsen,Centro de Atención Primaria de la Salud Las Golondrinas,1.056,3.419,2.135,,,,,,,,,,,
2024,Municipal,11900171,XI,6119,Brandsen,Móvil de Asistencia Sanitaria Integral ASI,,,,,,,,,,,,,,
2024,Municipal,11900180,XI,6119,Brandsen,Unid. Sanit. Los Pinos,,3.881,6.784,,,,,,,,,,,
2024,Municipal,11900198,XI,6119,Brandsen,Unid. Sanit. La Parada,1.032,3.439,1.019,,,,,,,,,,,
2024,Municipal,23800024,XI,6238,Dolores,Unid. Hospitalaria San Roque,2.505,368.697,11.055,,12.72,32.574,89,22.808,"70,0","142,5",22.833,"1,8",35,"0,3"
2024,Municipal,23800067,XI,6238,Dolores,Sala de Atenc. Primaria N° 4,,15.61,,,,,,,,,,,,
2024,Municipal,23800075,XI,6238,Dolores,Sala de Atenc. Primaria N° 1,,35.047,1.638,,,,,,,,,,,
2024,Municipal,23800083,XI,6238,Dolores,Sala de Atenc. Primaria N° 2 Dr. César Uliana,,34.864,1.281,,,,,,,,,,,
2024,Municipal,23800091,XI,6238,Dolores,Sala de Atenc. Primaria N° 3,,30.597,3.672,,,,,,,,,,,
2024,Municipal,23800105,XI,6238,Dolores,Hogar de Ancianos Dominga F. de Peñoñori,,,,,32,8.784,24,8.201,"93,4","1,3",37.235,"1.163,6",0,"0,0"
2024,Municipal,23800156,XI,6238,Dolores,CAPS Nº 5 Peñoñori,,9.535,,,,,,,,,,,,
2024,Municipal,23800165,XI,6238,Dolores,Centro de Atención Primaria N° 6,,12.484,,,,,,,,,,,,
2024,Municipal,24500018,XI,6245,Ensenada,Unidad Sanitaria Padre Carlos Cajade,4.277,31.988,15.571,,,,,,,,,,,
2024,Municipal,24500024,XI,6245,Ensenada,Unid. Sanit. Nº 184 ,3.355,33.936,17.996,,,,,,,,,,,
2024,Municipal,24500032,XI,6245,Ensenada,Unid. Sanit. Nº 80 ,4.073,33.47,11.639,,,,,,,,,,,
2024,Municipal,24500148,XI,6245,Ensenada,Unid. Sanit. N° 101 Dr. C. Arce,5.455,33.451,15.864,,,,,,,,,,,
2024,Municipal,24500156,XI,6245,Ensenada,Unid. Sanit. Nº 298,4.681,33.908,23.316,,,,,,,,,,,
2024,Municipal,24500164,XI,6245,Ensenada,Unid. Sanit. Río Santiago,,16.481,,,,,,,,,,,,
2024,Municipal,24500199,XI,6245,Ensenada,Unid. Sanit. 1° de Mayo,357,,,,,,,,,,,,,
2024,Municipal,24500202,XI,6245,Ensenada,Unid. Sanit. Bo. Mosconi,4.309,31.983,10.762,,,,,,,,,,,
2024,Municipal,24500211,XI,6245,Ensenada,Unid. Sanit. Bo. Molino,4.452,18.823,11.077,,,,,,,,,,,
2024,Municipal,24500229,XI,6245,Ensenada,Unid. Sanit. 5 de Mayo,,,,,,,,,,,,,,
2024,Municipal,24500342,XI,6245,Ensenada,Unid. Sanit. Centro,5.867,42.026,23.187,,,,,,,,,,,
2024,Municipal,24500369,XI,6245,Ensenada,Unid. Sanit. Campamento,4.381,17.213,11.736,,,,,,,,,,,
2024,Municipal,24500393,XI,6245,Ensenada,Centro Integrador Comunitario El Dique,4.718,31.799,15.578,,,,,,,,,,,
2024,Municipal,24500466,XI,6245,Ensenada,Unidad Sanitaria Malvinas Argentinas,4.208,20.423,15.432,,,,,,,,,,,
2024,Municipal,24500505,XI,6245,Ensenada,Hospital Municipal de Punta Lara,,14.264,7.245,,108,8.634,24,5.903,"68,4","4,6",4.237,"39,2",5,"4,6"
2024,Municipal,24500519,XI,6245,Ensenada,Unidad Sanitaria  María Emma Córdoba,4.193,24.515,21.505,,,,,,,,,,,
2024,Municipal,30100011,XI,6301,General Belgrano,Hosp. Munic. Juan E. de la Fuente,6.241,129.515,16.027,,3.418,26.767,73,25.679,"95,9","46,6",28.986,"8,5",109,"3,2"
2024,Municipal,30100038,XI,6301,General Belgrano,Unid. Sanit. de Gorchs,1.546,8.38,1.91,,,,,,,,,,,
2024,Municipal,30100054,XI,6301,General Belgrano,Unid. Sanit. Jesús Crucificado,1.505,18.83,3.815,,,,,,,,,,,
2024,Municipal,30100062,XI,6301,General Belgrano,Unid. Sanit. J. J. Lombardi,1.49,19.127,2.239,,,,,,,,,,,
2024,Municipal,30100071,XI,6301,General Belgrano,Unid. Sanit. Dr. Ramón Carrillo,2.623,20.067,3.968,,,,,,,,,,,
2024,Municipal,30100089,XI,6301,General Belgrano,Unid. Sanit. Ricardo Callegari,,14.523,3.415,,,,,,,,,,,
2024,Municipal,30100097,XI,6301,General Belgrano,Hogar San Joaquín,862,21.804,4.02,,11,10.98,30,6.322,"57,6","0,4",5.149,"468,1",0,"0,0"
2024,Municipal,34300015,XI,6343,General Paz,Unid. Sanit. Loma Verde,3.932,18.73,6.351,,,,,,,,,,,
2024,Municipal,34300031,XI,6343,General Paz,Hosp. J. Scasso y M. Scasso de Campomar,14.496,130.263,17.449,15.884,3.249,31.232,86,23.341,"74,7","38,0",22.035,"6,8",83,"2,6"
2024,Municipal,34300040,XI,6343,General Paz,Unid. Sanit. Villanueva,2.943,17.105,7.203,,,,,,,,,,,
2024,Municipal,34300066,XI,6343,General Paz,Sala Barrio Nuevo,,5.281,8,,,,,,,,,,,
2024,Municipal,34300074,XI,6343,General Paz,Sala La Pilarica,,3.224,,,,,,,,,,,,
2024,Municipal,34300105,XI,6343,General Paz,C.I.C.Néstor Kirchner,,4.963,1.362,,,,,,,,,,,
2024,Municipal,44100022,XI,6441,La Plata,Ctro. de Salud Nº 1,3.409,72.638,1.752,,,,,,,,,,,
2024,Municipal,44100057,XI,6441,La Plata,Ctro. de Salud Nº 3,1.108,67.277,1.754,,,,,,,,,,,
2024,Municipal,44100065,XI,6441,La Plata,Ctro. de Salud Nº 9,2.514,90.431,1.923,,,,,,,,,,,
2024,Municipal,44100073,XI,6441,La Plata,Ctro. de Salud Nº 6,3.395,76.983,2.214,,,,,,,,,,,
2024,Municipal,44100111,XI,6441,La Plata,Ctro. de Salud Nº 4,1.941,125.069,2.123,,,,,,,,,,,
2024,Municipal,44100146,XI,6441,La Plata,Ctro. de Salud Nº 7,2.692,85.662,3.523,,,,,,,,,,,
2024,Municipal,44100171,XI,6441,La Plata,Lab. Central Ctro. de Salud N° 40 Sanidad Municipal,,99.604,,,,,,,,,,,,
2024,Municipal,44100219,XI,6441,La Plata,Ctro. de Salud Nº 8,2.063,93.211,2.068,,,,,,,,,,,
2024,Municipal,44100235,XI,6441,La Plata,Ctro. de Salud Nº 15,917,80.919,2.752,,,,,,,,,,,
2024,Municipal,44100243,XI,6441,La Plata,Ctro. de Salud 16,3.124,71.571,2.567,,,,,,,,,,,
2024,Municipal,44101029,XI,6441,La Plata,Ctro. de Salud Nº 10,1.146,81.816,1.97,,,,,,,,,,,
2024,Municipal,44101037,XI,6441,La Plata,Ctro. de Salud Nº 11,1.796,84.986,744,,,,,,,,,,,
2024,Municipal,44101061,XI,6441,La Plata,Ctro. de Salud Nº 5,2.341,69.085,1.82,,,,,,,,,,,
2024,Municipal,44101070,XI,6441,La Plata,Ctro. de Salud Nº 12,1.575,64.922,2.761,,,,,,,,,,,
2024,Municipal,44101223,XI,6441,La Plata,Ctro. de Salud Nº 2,1.3,66.687,2.865,,,,,,,,,,,
2024,Municipal,44101347,XI,6441,La Plata,Ctro. de Salud Nº 14 ,1.706,68.37,2.992,,,,,,,,,,,
2024,Municipal,44101355,XI,6441,La Plata,Ctro. de Salud Nº 17 ,1.691,83.268,2.197,,,,,,,,,,,
2024,Municipal,44101363,XI,6441,La Plata,Ctro. de Salud Nº l8 ,1.849,65.436,2.603,,,,,,,,,,,
2024,Municipal,44101371,XI,6441,La Plata,Ctro. de Salud Nº l9 ,2.737,46.514,1.401,,,,,,,,,,,
2024,Municipal,44101380,XI,6441,La Plata,Ctro. de Salud Nº 20 ,2.709,67.504,2.085,,,,,,,,,,,
2024,Municipal,44101398,XI,6441,La Plata,Ctro. de Salud Nº 21 ,2.495,78.898,1.501,,,,,,,,,,,
2024,Municipal,44101401,XI,6441,La Plata,Ctro. de Salud Nº 25 ,2.229,87.331,2.428,,,,,,,,,,,
2024,Municipal,44101410,XI,6441,La Plata,Ctro. de Salud Nº 23 A. Etcheverry,300,80.55,1.429,,,,,,,,,,,
2024,Municipal,44101444,XI,6441,La Plata,Ctro. de Salud Nº 24 ,2.564,73.695,1.26,,,,,,,,,,,
2024,Municipal,44101461,XI,6441,La Plata,Ctro. de Salud Nº 27,4.55,80.463,2.964,,,,,,,,,,,
2024,Municipal,44101479,XI,6441,La Plata,Ctro. de Salud Nº 26,2.455,78.709,2.385,,,,,,,,,,,
2024,Municipal,44102114,XI,6441,La Plata,Ctro. de Salud Nº 22 ,323,19.99,,,,,,,,,,,,
2024,Municipal,44102131,XI,6441,La Plata,Ctro. de Salud Nº 28 ,2.224,67.532,2.153,,,,,,,,,,,
2024,Municipal,44102149,XI,6441,La Plata,Ctro. de Salud Nº 29,2.259,37.128,1.457,,,,,,,,,,,
2024,Municipal,44102157,XI,6441,La Plata,Ctro. de Salud Nº 30,,159.92,16.862,,,,,,,,,,,
2024,Municipal,44102165,XI,6441,La Plata,Ctro. de Prev. VIH/SIDA y Enf. de T. Sexual Ctro.N° 13,,52.54,1.636,,,,,,,,,,,
2024,Municipal,44102319,XI,6441,La Plata,Ctro. de Salud Nº 31 ,1.832,63.075,,,,,,,,,,,,
2024,Municipal,44102327,XI,6441,La Plata,Ctro. de Salud Nº 33,,79.174,4.695,,,,,,,,,,,
2024,Municipal,44102335,XI,6441,La Plata,Ctro. de Salud Nº 34,1.821,76.259,1.61,,,,,,,,,,,
2024,Municipal,44102340,XI,6441,La Plata,Ctro. de Salud Nº 32 ,1.276,77.106,982,,,,,,,,,,,
2024,Municipal,44102358,XI,6441,La Plata,Ctro. de Salud Nº 35,1.541,75.885,1.707,,,,,,,,,,,
2024,Municipal,44102421,XI,6441,La Plata,Ctro. de Salud Nº 36,1.902,76.971,1.67,,,,,,,,,,,
2024,Municipal,44102501,XI,6441,La Plata,Ctro. de Salud Nº 38 ,3.054,61.018,2.178,,,,,,,,,,,
2024,Municipal,44102510,XI,6441,La Plata,Ctro. de Salud Nº 37 ,4.017,81.229,2.563,,,,,,,,,,,
2024,Municipal,44102781,XI,6441,La Plata,Ctro. de Salud Nº 39 y Hogar de An. Dardo Rocha,,53.902,271,,2,11.346,31,10.588,"93,3","0,1",682,"341,0",0,"0,0"
2024,Municipal,44105420,XI,6441,La Plata,Ctro. de Salud N° 41,1.543,73.491,2.601,,,,,,,,,,,
2024,Municipal,44105566,XI,6441,La Plata,Ctro. de Salud N° 42,2.547,64.273,3.669,,,,,,,,,,,
2024,Municipal,44105574,XI,6441,La Plata,Ctro. de Salud N° 43,1.828,58.863,2.465,,,,,,,,,,,
2024,Municipal,44106042,XI,6441,La Plata,CAPS Nº 45 Centro Integrador Comunitario,4.883,72.224,1.997,,,,,,,,,,,
2024,Municipal,44106636,XI,6441,La Plata,Centro de Salud Nº 44,6.849,80.672,2.393,,,,,,,,,,,
2024,Municipal,44106970,XI,6441,La Plata,CAPS Nº 46,3.98,56.812,1.23,,,,,,,,,,,
2024,Municipal,46600049,XI,6466,Lezama,Hosp. Municipal Quijano,7.104,86.219,34.116,3.795,477,18.3,50,11.957,"65,3","9,5",10.772,"22,6",27,"5,7"
2024,Municipal,46600154,XI,6466,Lezama,CAPS San Patricio,1.172,15.205,7.933,,,,,,,,,,,
2024,Municipal,46600179,XI,6466,Lezama,Hogar Geriátrico Celina Girard,,,,,18,5.856,16,5.438,"92,9","1,1",6.662,"370,1",2,"11,1"
2024,Municipal,50500011,XI,6505,Magdalena,Unid. Sanit. Dr. F. López Arbuco,6.582,59.396,41.502,,,,,,,,,,,
2024,Municipal,50500020,XI,6505,Magdalena,Unid. Sanit. Dr. René Favaloro,15.194,241.419,38.128,,,,,,,,,,,
